a00a_1|a00a_2b|aa|a01|a02|a03|a04|a05|a06|a07|a07_1|a07_2|a07_3|ea|e01|e02|ea2|q01|q11|q12|q12_1|q13|q13_1|q13_2|q13_3|q13_4|q13_5|q13_6|q13_7|q13_8|q13_9|q14|q14_1|q14_2|q14_3|q15|q15_1|q15_2|q15_3|q15_4|q15_5|q15_6|q15_7|q15_8|q15_9|q15_10|q15_1_1|q16
F|1074|Continuar|lote 12 marabamba|998|76.26011|09.94848|2039|191|Huánuco-Quisqui|Marabamba|||Continuar|2|0|Continuar|1|Si|Viscacha|No|||||||||||||||||||||||||||
F|1074|Continuar|lote 12 marabamba|998|76.26011|09.94848|2039|191|Huánuco-Quisqui|Marabamba|||Continuar|2|0|Continuar|1|Si|Zorrillo|No|||||||||||||||||||||||||||
F|1074|Continuar|lote 12 marabamba|998|76.26011|09.94848|2039|191|Huánuco-Quisqui|Marabamba|||Continuar|2|0|Continuar|1|Si|Zorrillo chancho|No|||||||||||||||||||||||||||
F|1075|Continuar|carretera central maria kokolisa|998|76.25960|09.94609|2039|174|Huánuco-Quisqui|Marabamba|||Continuar|3|1|Continuar|2|Si|Achu|No|||||||||||||||||||||||||||
F|1075|Continuar|carretera central maria kokolisa|998|76.25960|09.94609|2039|174|Huánuco-Quisqui|Marabamba|||Continuar|3|1|Continuar|2|Si|Añuje|No|||||||||||||||||||||||||||
F|1075|Continuar|carretera central maria kokolisa|998|76.25960|09.94609|2039|174|Huánuco-Quisqui|Marabamba|||Continuar|3|1|Continuar|2|Si|Carachupa|No|||||||||||||||||||||||||||
F|1075|Continuar|carretera central maria kokolisa|998|76.25960|09.94609|2039|174|Huánuco-Quisqui|Marabamba|||Continuar|3|1|Continuar|2|Si|Cuy de monte, purun jaca|No|||||||||||||||||||||||||||
F|1075|Continuar|carretera central maria kokolisa|998|76.25960|09.94609|2039|174|Huánuco-Quisqui|Marabamba|||Continuar|3|1|Continuar|2|Si|Muca|No|||||||||||||||||||||||||||
F|1075|Continuar|carretera central maria kokolisa|998|76.25960|09.94609|2039|174|Huánuco-Quisqui|Marabamba|||Continuar|3|1|Continuar|2|Si|Perdiz|No|||||||||||||||||||||||||||
F|1075|Continuar|carretera central maria kokolisa|998|76.25960|09.94609|2039|174|Huánuco-Quisqui|Marabamba|||Continuar|3|1|Continuar|2|Si|Picuro|No|||||||||||||||||||||||||||
F|1075|Continuar|carretera central maria kokolisa|998|76.25960|09.94609|2039|174|Huánuco-Quisqui|Marabamba|||Continuar|3|1|Continuar|2|Si|Sajino|No|||||||||||||||||||||||||||
F|1075|Continuar|carretera central maria kokolisa|998|76.25960|09.94609|2039|174|Huánuco-Quisqui|Marabamba|||Continuar|3|1|Continuar|2|Si|Trucha (pesca de río)|No|||||||||||||||||||||||||||
F|1075|Continuar|carretera central maria kokolisa|998|76.25960|09.94609|2039|174|Huánuco-Quisqui|Marabamba|||Continuar|3|1|Continuar|2|Si|Venado, luicho|No|||||||||||||||||||||||||||
F|1075|Continuar|carretera central maria kokolisa|998|76.25960|09.94609|2039|174|Huánuco-Quisqui|Marabamba|||Continuar|3|1|Continuar|2|Si|Viscacha|No|||||||||||||||||||||||||||
F|1075|Continuar|carretera central maria kokolisa|998|76.25960|09.94609|2039|174|Huánuco-Quisqui|Marabamba|||Continuar|3|1|Continuar|2|Si|Zorrillo|No|||||||||||||||||||||||||||
F|1075|Continuar|carretera central maria kokolisa|998|76.25960|09.94609|2039|174|Huánuco-Quisqui|Marabamba|||Continuar|3|1|Continuar|2|Si|Zorrillo chancho|No|||||||||||||||||||||||||||
A|1079|Continuar|jr las flores|0|76.26360|09.94964|2086|292|Huánuco-Quisqui|Marabamba|||Continuar|5|0|Continuar|1|Si|Achu|No|||||||||||||||||||||||||||
A|1079|Continuar|jr las flores|0|76.26360|09.94964|2086|292|Huánuco-Quisqui|Marabamba|||Continuar|5|0|Continuar|1|Si|Añuje|No|||||||||||||||||||||||||||
A|1079|Continuar|jr las flores|0|76.26360|09.94964|2086|292|Huánuco-Quisqui|Marabamba|||Continuar|5|0|Continuar|1|Si|Carachupa|No|||||||||||||||||||||||||||
A|1079|Continuar|jr las flores|0|76.26360|09.94964|2086|292|Huánuco-Quisqui|Marabamba|||Continuar|5|0|Continuar|1|Si|Cuy de monte, purun jaca|No|||||||||||||||||||||||||||
A|1079|Continuar|jr las flores|0|76.26360|09.94964|2086|292|Huánuco-Quisqui|Marabamba|||Continuar|5|0|Continuar|1|Si|Muca|No|||||||||||||||||||||||||||
A|1079|Continuar|jr las flores|0|76.26360|09.94964|2086|292|Huánuco-Quisqui|Marabamba|||Continuar|5|0|Continuar|1|Si|Perdiz|No|||||||||||||||||||||||||||
A|1079|Continuar|jr las flores|0|76.26360|09.94964|2086|292|Huánuco-Quisqui|Marabamba|||Continuar|5|0|Continuar|1|Si|Picuro|No|||||||||||||||||||||||||||
A|1079|Continuar|jr las flores|0|76.26360|09.94964|2086|292|Huánuco-Quisqui|Marabamba|||Continuar|5|0|Continuar|1|Si|Sajino|No|||||||||||||||||||||||||||
A|1079|Continuar|jr las flores|0|76.26360|09.94964|2086|292|Huánuco-Quisqui|Marabamba|||Continuar|5|0|Continuar|1|Si|Trucha (pesca de río)|No|||||||||||||||||||||||||||
A|1079|Continuar|jr las flores|0|76.26360|09.94964|2086|292|Huánuco-Quisqui|Marabamba|||Continuar|5|0|Continuar|1|Si|Venado, luicho|No|||||||||||||||||||||||||||
A|1079|Continuar|jr las flores|0|76.26360|09.94964|2086|292|Huánuco-Quisqui|Marabamba|||Continuar|5|0|Continuar|1|Si|Viscacha|No|||||||||||||||||||||||||||
A|1079|Continuar|jr las flores|0|76.26360|09.94964|2086|292|Huánuco-Quisqui|Marabamba|||Continuar|5|0|Continuar|1|Si|Zorrillo|No|||||||||||||||||||||||||||
A|1079|Continuar|jr las flores|0|76.26360|09.94964|2086|292|Huánuco-Quisqui|Marabamba|||Continuar|5|0|Continuar|1|Si|Zorrillo chancho|No|||||||||||||||||||||||||||
F|1092|Continuar|pampa verde|998|76.20287|09.88109|1854|110|Huánuco-Quisqui|Pampa Verde|||Continuar|5|0|Continuar|2|Si|Achu|No|||||||||||||||||||||||||||
F|1092|Continuar|pampa verde|998|76.20287|09.88109|1854|110|Huánuco-Quisqui|Pampa Verde|||Continuar|5|0|Continuar|2|Si|Añuje|No|||||||||||||||||||||||||||
F|1092|Continuar|pampa verde|998|76.20287|09.88109|1854|110|Huánuco-Quisqui|Pampa Verde|||Continuar|5|0|Continuar|2|Si|Carachupa|No|||||||||||||||||||||||||||
F|1092|Continuar|pampa verde|998|76.20287|09.88109|1854|110|Huánuco-Quisqui|Pampa Verde|||Continuar|5|0|Continuar|2|Si|Cuy de monte, purun jaca|No|||||||||||||||||||||||||||
F|1092|Continuar|pampa verde|998|76.20287|09.88109|1854|110|Huánuco-Quisqui|Pampa Verde|||Continuar|5|0|Continuar|2|Si|Muca|No|||||||||||||||||||||||||||
F|1092|Continuar|pampa verde|998|76.20287|09.88109|1854|110|Huánuco-Quisqui|Pampa Verde|||Continuar|5|0|Continuar|2|Si|Perdiz|No|||||||||||||||||||||||||||
F|1092|Continuar|pampa verde|998|76.20287|09.88109|1854|110|Huánuco-Quisqui|Pampa Verde|||Continuar|5|0|Continuar|2|Si|Picuro|No|||||||||||||||||||||||||||
F|1092|Continuar|pampa verde|998|76.20287|09.88109|1854|110|Huánuco-Quisqui|Pampa Verde|||Continuar|5|0|Continuar|2|Si|Sajino|No|||||||||||||||||||||||||||
F|1092|Continuar|pampa verde|998|76.20287|09.88109|1854|110|Huánuco-Quisqui|Pampa Verde|||Continuar|5|0|Continuar|2|Si|Trucha (pesca de río)|Si|H|No|No|No|No|No|No|No|Si|No|B|No|Si|No|C|No|No|Si|No|No|No|No|No|No|No||Disminuido
F|1092|Continuar|pampa verde|998|76.20287|09.88109|1854|110|Huánuco-Quisqui|Pampa Verde|||Continuar|5|0|Continuar|2|Si|Venado, luicho|No|||||||||||||||||||||||||||
F|1092|Continuar|pampa verde|998|76.20287|09.88109|1854|110|Huánuco-Quisqui|Pampa Verde|||Continuar|5|0|Continuar|2|Si|Viscacha|No|||||||||||||||||||||||||||
F|1092|Continuar|pampa verde|998|76.20287|09.88109|1854|110|Huánuco-Quisqui|Pampa Verde|||Continuar|5|0|Continuar|2|Si|Zorrillo|No|||||||||||||||||||||||||||
F|1092|Continuar|pampa verde|998|76.20287|09.88109|1854|110|Huánuco-Quisqui|Pampa Verde|||Continuar|5|0|Continuar|2|Si|Zorrillo chancho|No|||||||||||||||||||||||||||
D|1098|Continuar|pucuchinche|0|076.29490|09.92293|2000|55|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|3|Si|Achu|No|||||||||||||||||||||||||||
D|1098|Continuar|pucuchinche|0|076.29490|09.92293|2000|55|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|3|Si|Añuje|No|||||||||||||||||||||||||||
D|1098|Continuar|pucuchinche|0|076.29490|09.92293|2000|55|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|3|Si|Carachupa|No|||||||||||||||||||||||||||
D|1098|Continuar|pucuchinche|0|076.29490|09.92293|2000|55|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|3|Si|Cuy de monte, purun jaca|No|||||||||||||||||||||||||||
D|1098|Continuar|pucuchinche|0|076.29490|09.92293|2000|55|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|3|Si|Muca|No|||||||||||||||||||||||||||
D|1098|Continuar|pucuchinche|0|076.29490|09.92293|2000|55|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|3|Si|Perdiz|No|||||||||||||||||||||||||||
D|1098|Continuar|pucuchinche|0|076.29490|09.92293|2000|55|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|3|Si|Picuro|No|||||||||||||||||||||||||||
D|1098|Continuar|pucuchinche|0|076.29490|09.92293|2000|55|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|3|Si|Sajino|No|||||||||||||||||||||||||||
D|1098|Continuar|pucuchinche|0|076.29490|09.92293|2000|55|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|3|Si|Trucha (pesca de río)|No|||||||||||||||||||||||||||
D|1098|Continuar|pucuchinche|0|076.29490|09.92293|2000|55|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|3|Si|Venado, luicho|No|||||||||||||||||||||||||||
D|1098|Continuar|pucuchinche|0|076.29490|09.92293|2000|55|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|3|Si|Viscacha|No|||||||||||||||||||||||||||
D|1098|Continuar|pucuchinche|0|076.29490|09.92293|2000|55|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|3|Si|Zorrillo|No|||||||||||||||||||||||||||
D|1098|Continuar|pucuchinche|0|076.29490|09.92293|2000|55|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|3|Si|Zorrillo chancho|No|||||||||||||||||||||||||||
A|1099|Continuar|pucuchinche centro|0|76.29328|09.92274|2001|294|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|1|Si|Achu|No|||||||||||||||||||||||||||
A|1099|Continuar|pucuchinche centro|0|76.29328|09.92274|2001|294|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|1|Si|Añuje|No|||||||||||||||||||||||||||
A|1099|Continuar|pucuchinche centro|0|76.29328|09.92274|2001|294|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|1|Si|Carachupa|No|||||||||||||||||||||||||||
A|1099|Continuar|pucuchinche centro|0|76.29328|09.92274|2001|294|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|1|Si|Cuy de monte, purun jaca|No|||||||||||||||||||||||||||
A|1099|Continuar|pucuchinche centro|0|76.29328|09.92274|2001|294|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|1|Si|Muca|No|||||||||||||||||||||||||||
A|1099|Continuar|pucuchinche centro|0|76.29328|09.92274|2001|294|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|1|Si|Perdiz|No|||||||||||||||||||||||||||
A|1099|Continuar|pucuchinche centro|0|76.29328|09.92274|2001|294|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|1|Si|Picuro|No|||||||||||||||||||||||||||
A|1099|Continuar|pucuchinche centro|0|76.29328|09.92274|2001|294|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|1|Si|Sajino|No|||||||||||||||||||||||||||
A|1099|Continuar|pucuchinche centro|0|76.29328|09.92274|2001|294|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|1|Si|Trucha (pesca de río)|No|||||||||||||||||||||||||||
A|1099|Continuar|pucuchinche centro|0|76.29328|09.92274|2001|294|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|1|Si|Venado, luicho|No|||||||||||||||||||||||||||
A|1099|Continuar|pucuchinche centro|0|76.29328|09.92274|2001|294|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|1|Si|Viscacha|No|||||||||||||||||||||||||||
A|1099|Continuar|pucuchinche centro|0|76.29328|09.92274|2001|294|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|1|Si|Zorrillo|No|||||||||||||||||||||||||||
A|1099|Continuar|pucuchinche centro|0|76.29328|09.92274|2001|294|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|1|Si|Zorrillo chancho|No|||||||||||||||||||||||||||
A|1100|Continuar|pucuchinche|0|076.29478|09.92293|1990|57|Huánuco-Quisqui|Pucuchinche|||Continuar|7|0|Continuar|3|Si|Achu|No|||||||||||||||||||||||||||
A|1100|Continuar|pucuchinche|0|076.29478|09.92293|1990|57|Huánuco-Quisqui|Pucuchinche|||Continuar|7|0|Continuar|3|Si|Añuje|No|||||||||||||||||||||||||||
A|1100|Continuar|pucuchinche|0|076.29478|09.92293|1990|57|Huánuco-Quisqui|Pucuchinche|||Continuar|7|0|Continuar|3|Si|Carachupa|No|||||||||||||||||||||||||||
A|1100|Continuar|pucuchinche|0|076.29478|09.92293|1990|57|Huánuco-Quisqui|Pucuchinche|||Continuar|7|0|Continuar|3|Si|Cuy de monte, purun jaca|No|||||||||||||||||||||||||||
A|1100|Continuar|pucuchinche|0|076.29478|09.92293|1990|57|Huánuco-Quisqui|Pucuchinche|||Continuar|7|0|Continuar|3|Si|Muca|No|||||||||||||||||||||||||||
A|1100|Continuar|pucuchinche|0|076.29478|09.92293|1990|57|Huánuco-Quisqui|Pucuchinche|||Continuar|7|0|Continuar|3|Si|Perdiz|No|||||||||||||||||||||||||||
A|1100|Continuar|pucuchinche|0|076.29478|09.92293|1990|57|Huánuco-Quisqui|Pucuchinche|||Continuar|7|0|Continuar|3|Si|Picuro|No|||||||||||||||||||||||||||
A|1100|Continuar|pucuchinche|0|076.29478|09.92293|1990|57|Huánuco-Quisqui|Pucuchinche|||Continuar|7|0|Continuar|3|Si|Sajino|No|||||||||||||||||||||||||||
A|1100|Continuar|pucuchinche|0|076.29478|09.92293|1990|57|Huánuco-Quisqui|Pucuchinche|||Continuar|7|0|Continuar|3|Si|Trucha (pesca de río)|No|||||||||||||||||||||||||||
A|1100|Continuar|pucuchinche|0|076.29478|09.92293|1990|57|Huánuco-Quisqui|Pucuchinche|||Continuar|7|0|Continuar|3|Si|Venado, luicho|No|||||||||||||||||||||||||||
A|1100|Continuar|pucuchinche|0|076.29478|09.92293|1990|57|Huánuco-Quisqui|Pucuchinche|||Continuar|7|0|Continuar|3|Si|Viscacha|No|||||||||||||||||||||||||||
A|1100|Continuar|pucuchinche|0|076.29478|09.92293|1990|57|Huánuco-Quisqui|Pucuchinche|||Continuar|7|0|Continuar|3|Si|Zorrillo|No|||||||||||||||||||||||||||
A|1100|Continuar|pucuchinche|0|076.29478|09.92293|1990|57|Huánuco-Quisqui|Pucuchinche|||Continuar|7|0|Continuar|3|Si|Zorrillo chancho|No|||||||||||||||||||||||||||
A|1102|Continuar|pucuchinche centro|0|76.28917|09.92392|1995|273|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|2|Si|Achu|No|||||||||||||||||||||||||||
A|1102|Continuar|pucuchinche centro|0|76.28917|09.92392|1995|273|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|2|Si|Añuje|No|||||||||||||||||||||||||||
A|1102|Continuar|pucuchinche centro|0|76.28917|09.92392|1995|273|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|2|Si|Carachupa|No|||||||||||||||||||||||||||
A|1102|Continuar|pucuchinche centro|0|76.28917|09.92392|1995|273|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|2|Si|Cuy de monte, purun jaca|No|||||||||||||||||||||||||||
A|1102|Continuar|pucuchinche centro|0|76.28917|09.92392|1995|273|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|2|Si|Muca|No|||||||||||||||||||||||||||
A|1102|Continuar|pucuchinche centro|0|76.28917|09.92392|1995|273|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|2|Si|Perdiz|No|||||||||||||||||||||||||||
A|1102|Continuar|pucuchinche centro|0|76.28917|09.92392|1995|273|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|2|Si|Picuro|No|||||||||||||||||||||||||||
A|1102|Continuar|pucuchinche centro|0|76.28917|09.92392|1995|273|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|2|Si|Sajino|No|||||||||||||||||||||||||||
A|1102|Continuar|pucuchinche centro|0|76.28917|09.92392|1995|273|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|2|Si|Trucha (pesca de río)|No|||||||||||||||||||||||||||
A|1102|Continuar|pucuchinche centro|0|76.28917|09.92392|1995|273|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|2|Si|Venado, luicho|No|||||||||||||||||||||||||||
A|1102|Continuar|pucuchinche centro|0|76.28917|09.92392|1995|273|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|2|Si|Viscacha|No|||||||||||||||||||||||||||
A|1102|Continuar|pucuchinche centro|0|76.28917|09.92392|1995|273|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|2|Si|Zorrillo|No|||||||||||||||||||||||||||
A|1102|Continuar|pucuchinche centro|0|76.28917|09.92392|1995|273|Huánuco-Quisqui|Pucuchinche|||Continuar|4|0|Continuar|2|Si|Zorrillo chancho|No|||||||||||||||||||||||||||
A|1103|Continuar|pucuchinche centro|0|76.29118|09.92216|2637|289|Huánuco-Quisqui|Pucuchinche|||Continuar|7|1|Continuar|2|Si|Achu|No|||||||||||||||||||||||||||
A|1103|Continuar|pucuchinche centro|0|76.29118|09.92216|2637|289|Huánuco-Quisqui|Pucuchinche|||Continuar|7|1|Continuar|2|Si|Añuje|No|||||||||||||||||||||||||||
A|1103|Continuar|pucuchinche centro|0|76.29118|09.92216|2637|289|Huánuco-Quisqui|Pucuchinche|||Continuar|7|1|Continuar|2|Si|Carachupa|No|||||||||||||||||||||||||||
A|1103|Continuar|pucuchinche centro|0|76.29118|09.92216|2637|289|Huánuco-Quisqui|Pucuchinche|||Continuar|7|1|Continuar|2|Si|Cuy de monte, purun jaca|No|||||||||||||||||||||||||||
A|1103|Continuar|pucuchinche centro|0|76.29118|09.92216|2637|289|Huánuco-Quisqui|Pucuchinche|||Continuar|7|1|Continuar|2|Si|Muca|No|||||||||||||||||||||||||||
A|1103|Continuar|pucuchinche centro|0|76.29118|09.92216|2637|289|Huánuco-Quisqui|Pucuchinche|||Continuar|7|1|Continuar|2|Si|Perdiz|No|||||||||||||||||||||||||||
A|1103|Continuar|pucuchinche centro|0|76.29118|09.92216|2637|289|Huánuco-Quisqui|Pucuchinche|||Continuar|7|1|Continuar|2|Si|Picuro|No|||||||||||||||||||||||||||
A|1103|Continuar|pucuchinche centro|0|76.29118|09.92216|2637|289|Huánuco-Quisqui|Pucuchinche|||Continuar|7|1|Continuar|2|Si|Sajino|No|||||||||||||||||||||||||||
A|1103|Continuar|pucuchinche centro|0|76.29118|09.92216|2637|289|Huánuco-Quisqui|Pucuchinche|||Continuar|7|1|Continuar|2|Si|Trucha (pesca de río)|Si|H|No|No|No|No|No|No|No|Si|No|B|No|Si|No|C|No|No|Si|No|No|No|No|No|No|No||Se mantiene igual
A|1103|Continuar|pucuchinche centro|0|76.29118|09.92216|2637|289|Huánuco-Quisqui|Pucuchinche|||Continuar|7|1|Continuar|2|Si|Venado, luicho|No|||||||||||||||||||||||||||
A|1103|Continuar|pucuchinche centro|0|76.29118|09.92216|2637|289|Huánuco-Quisqui|Pucuchinche|||Continuar|7|1|Continuar|2|Si|Viscacha|No|||||||||||||||||||||||||||
A|1103|Continuar|pucuchinche centro|0|76.29118|09.92216|2637|289|Huánuco-Quisqui|Pucuchinche|||Continuar|7|1|Continuar|2|Si|Zorrillo|No|||||||||||||||||||||||||||
A|1103|Continuar|pucuchinche centro|0|76.29118|09.92216|2637|289|Huánuco-Quisqui|Pucuchinche|||Continuar|7|1|Continuar|2|Si|Zorrillo chancho|No|||||||||||||||||||||||||||
D|1107|Continuar|pucuchinche|0|076.29463|09.92321|1990|54|Huánuco-Quisqui|Pucuchinche|||Continuar|6|0|Continuar|6|Si|Achu|No|||||||||||||||||||||||||||
D|1107|Continuar|pucuchinche|0|076.29463|09.92321|1990|54|Huánuco-Quisqui|Pucuchinche|||Continuar|6|0|Continuar|6|Si|Añuje|No|||||||||||||||||||||||||||
D|1107|Continuar|pucuchinche|0|076.29463|09.92321|1990|54|Huánuco-Quisqui|Pucuchinche|||Continuar|6|0|Continuar|6|Si|Carachupa|No|||||||||||||||||||||||||||
D|1107|Continuar|pucuchinche|0|076.29463|09.92321|1990|54|Huánuco-Quisqui|Pucuchinche|||Continuar|6|0|Continuar|6|Si|Cuy de monte, purun jaca|No|||||||||||||||||||||||||||
D|1107|Continuar|pucuchinche|0|076.29463|09.92321|1990|54|Huánuco-Quisqui|Pucuchinche|||Continuar|6|0|Continuar|6|Si|Muca|No|||||||||||||||||||||||||||
D|1107|Continuar|pucuchinche|0|076.29463|09.92321|1990|54|Huánuco-Quisqui|Pucuchinche|||Continuar|6|0|Continuar|6|Si|Perdiz|No|||||||||||||||||||||||||||
D|1107|Continuar|pucuchinche|0|076.29463|09.92321|1990|54|Huánuco-Quisqui|Pucuchinche|||Continuar|6|0|Continuar|6|Si|Picuro|No|||||||||||||||||||||||||||
D|1107|Continuar|pucuchinche|0|076.29463|09.92321|1990|54|Huánuco-Quisqui|Pucuchinche|||Continuar|6|0|Continuar|6|Si|Sajino|No|||||||||||||||||||||||||||
D|1107|Continuar|pucuchinche|0|076.29463|09.92321|1990|54|Huánuco-Quisqui|Pucuchinche|||Continuar|6|0|Continuar|6|Si|Trucha (pesca de río)|No|||||||||||||||||||||||||||
D|1107|Continuar|pucuchinche|0|076.29463|09.92321|1990|54|Huánuco-Quisqui|Pucuchinche|||Continuar|6|0|Continuar|6|Si|Venado, luicho|No|||||||||||||||||||||||||||
D|1107|Continuar|pucuchinche|0|076.29463|09.92321|1990|54|Huánuco-Quisqui|Pucuchinche|||Continuar|6|0|Continuar|6|Si|Viscacha|No|||||||||||||||||||||||||||
D|1107|Continuar|pucuchinche|0|076.29463|09.92321|1990|54|Huánuco-Quisqui|Pucuchinche|||Continuar|6|0|Continuar|6|Si|Zorrillo|No|||||||||||||||||||||||||||
D|1107|Continuar|pucuchinche|0|076.29463|09.92321|1990|54|Huánuco-Quisqui|Pucuchinche|||Continuar|6|0|Continuar|6|Si|Zorrillo chancho|No|||||||||||||||||||||||||||
A|1113|Continuar|0|0|076.29371|09.92213|2007|56|Huánuco-Quisqui|Pucuchinche|||Continuar|5|1|Continuar|1|Si|Achu|No|||||||||||||||||||||||||||
A|1113|Continuar|0|0|076.29371|09.92213|2007|56|Huánuco-Quisqui|Pucuchinche|||Continuar|5|1|Continuar|1|Si|Añuje|No|||||||||||||||||||||||||||
A|1113|Continuar|0|0|076.29371|09.92213|2007|56|Huánuco-Quisqui|Pucuchinche|||Continuar|5|1|Continuar|1|Si|Carachupa|No|||||||||||||||||||||||||||
A|1113|Continuar|0|0|076.29371|09.92213|2007|56|Huánuco-Quisqui|Pucuchinche|||Continuar|5|1|Continuar|1|Si|Cuy de monte, purun jaca|No|||||||||||||||||||||||||||
A|1113|Continuar|0|0|076.29371|09.92213|2007|56|Huánuco-Quisqui|Pucuchinche|||Continuar|5|1|Continuar|1|Si|Muca|No|||||||||||||||||||||||||||
A|1113|Continuar|0|0|076.29371|09.92213|2007|56|Huánuco-Quisqui|Pucuchinche|||Continuar|5|1|Continuar|1|Si|Perdiz|No|||||||||||||||||||||||||||
A|1113|Continuar|0|0|076.29371|09.92213|2007|56|Huánuco-Quisqui|Pucuchinche|||Continuar|5|1|Continuar|1|Si|Picuro|No|||||||||||||||||||||||||||
A|1113|Continuar|0|0|076.29371|09.92213|2007|56|Huánuco-Quisqui|Pucuchinche|||Continuar|5|1|Continuar|1|Si|Sajino|No|||||||||||||||||||||||||||
A|1113|Continuar|0|0|076.29371|09.92213|2007|56|Huánuco-Quisqui|Pucuchinche|||Continuar|5|1|Continuar|1|Si|Trucha (pesca de río)|No|||||||||||||||||||||||||||
A|1113|Continuar|0|0|076.29371|09.92213|2007|56|Huánuco-Quisqui|Pucuchinche|||Continuar|5|1|Continuar|1|Si|Venado, luicho|No|||||||||||||||||||||||||||
A|1113|Continuar|0|0|076.29371|09.92213|2007|56|Huánuco-Quisqui|Pucuchinche|||Continuar|5|1|Continuar|1|Si|Viscacha|No|||||||||||||||||||||||||||
A|1113|Continuar|0|0|076.29371|09.92213|2007|56|Huánuco-Quisqui|Pucuchinche|||Continuar|5|1|Continuar|1|Si|Zorrillo|No|||||||||||||||||||||||||||
